Name,URL,Stargazers,Created At,Age,Pull Requests,Language,Updated At,Days Since Update,Releases,Closed Issues,Total Issues,Issues Ratio
terryum/awesome-deep-learning-papers,https://github.com/terryum/awesome-deep-learning-papers,24679,2016-06-03 06:48:30,2644,39,TeX,2023-08-30 10:07:38,0,0,11,26,0.4230769230769231
akveo/ngx-admin,https://github.com/akveo/ngx-admin,24669,2016-05-25 10:09:03,2653,339,TypeScript,2023-08-30 18:19:00,0,18,1325,1732,0.7650115473441108
statelyai/xstate,https://github.com/statelyai/xstate,24669,2015-09-14 15:04:15,2907,1457,TypeScript,2023-08-30 14:51:37,0,250,1090,1200,0.9083333333333333
SDWebImage/SDWebImage,https://github.com/SDWebImage/SDWebImage,24663,2009-09-21 17:39:19,5091,882,Objective-C,2023-08-30 18:21:30,0,129,2175,2237,0.9722843093428699
qier222/YesPlayMusic,https://github.com/qier222/YesPlayMusic,24621,2020-10-09 10:04:21,1055,263,Vue,2023-08-30 16:53:55,0,27,1121,1601,0.7001873828856965
sindresorhus/awesome-electron,https://github.com/sindresorhus/awesome-electron,24598,2015-04-23 11:48:53,3051,265,none,2023-08-30 17:36:15,0,0,41,41,1.0
Pierian-Data/Complete-Python-3-Bootcamp,https://github.com/Pierian-Data/Complete-Python-3-Bootcamp,24593,2018-02-12 19:30:10,2024,12,Jupyter Notebook,2023-08-30 16:10:26,0,0,210,326,0.6441717791411042
pjreddie/darknet,https://github.com/pjreddie/darknet,24548,2014-04-11 07:59:16,3428,10,C,2023-08-30 18:22:32,0,0,551,2345,0.23496801705756928
dmlc/xgboost,https://github.com/dmlc/xgboost,24523,2014-02-06 17:28:03,3492,3769,C++,2023-08-30 17:39:39,0,52,4585,4895,0.9366700715015321
docsifyjs/docsify,https://github.com/docsifyjs/docsify,24512,2016-11-20 07:55:43,2474,599,JavaScript,2023-08-30 18:01:11,0,14,979,1186,0.8254637436762225
Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,24488,2019-03-31 00:45:57,1613,7933,Python,2023-08-30 18:16:26,0,140,5753,6397,0.8993278099108958
OWASP/CheatSheetSeries,https://github.com/OWASP/CheatSheetSeries,24477,2018-12-21 14:26:43,1713,721,Python,2023-08-30 17:39:39,0,0,323,357,0.9047619047619048
remix-run/remix,https://github.com/remix-run/remix,24465,2020-10-26 19:57:28,1037,2410,TypeScript,2023-08-30 16:00:10,0,120,1695,1774,0.9554678692220969
pbatard/rufus,https://github.com/pbatard/rufus,24453,2011-11-19 19:12:05,4301,0,C,2023-08-30 17:47:32,0,77,2083,2095,0.9942720763723151
geekan/MetaGPT,https://github.com/geekan/MetaGPT,24445,2023-06-30 09:04:55,61,60,Python,2023-08-30 18:27:09,-1,2,63,171,0.3684210526315789
google/jax,https://github.com/google/jax,24443,2018-10-25 21:25:02,1769,7543,Python,2023-08-30 17:29:45,0,79,3242,4446,0.7291947818263608
greenrobot/EventBus,https://github.com/greenrobot/EventBus,24434,2012-07-16 16:55:40,4062,31,Java,2023-08-30 16:23:39,0,7,477,574,0.8310104529616724
fastai/fastai,https://github.com/fastai/fastai,24421,2017-09-09 17:43:36,2181,1656,Jupyter Notebook,2023-08-30 16:03:46,0,49,1579,1741,0.9069500287191269
helix-editor/helix,https://github.com/helix-editor/helix,24399,2020-06-01 04:26:56,1185,2705,Rust,2023-08-30 16:10:23,0,23,2466,3273,0.7534372135655362
airbnb/lottie-ios,https://github.com/airbnb/lottie-ios,24364,2016-10-06 22:38:38,2518,627,Swift,2023-08-30 13:45:23,0,58,1248,1267,0.9850039463299132
scwang90/SmartRefreshLayout,https://github.com/scwang90/SmartRefreshLayout,24363,2017-06-02 09:52:50,2280,12,Java,2023-08-30 07:33:03,0,11,1205,1501,0.8027981345769487
numpy/numpy,https://github.com/numpy/numpy,24358,2010-09-13 23:02:39,4733,10332,Python,2023-08-30 18:03:08,0,103,9699,11722,0.8274185292612182
swagger-api/swagger-ui,https://github.com/swagger-api/swagger-ui,24358,2011-07-15 22:56:39,4428,2639,JavaScript,2023-08-30 10:19:48,0,290,4240,5189,0.8171131239159761
rome/tools,https://github.com/rome/tools,24351,2020-02-20 05:57:33,1287,2821,Rust,2023-08-30 18:00:33,0,117,1347,1438,0.9367176634214186
vadimdemedes/ink,https://github.com/vadimdemedes/ink,24340,2017-06-12 06:12:28,2270,192,TypeScript,2023-08-30 17:26:42,0,48,277,319,0.8683385579937304
spipm/Depix,https://github.com/spipm/Depix,24338,2020-12-06 12:39:08,997,14,Python,2023-08-30 17:36:05,0,0,0,0,0
jellyfin/jellyfin,https://github.com/jellyfin/jellyfin,24305,2018-12-09 06:36:45,1725,3442,C#,2023-08-30 18:09:28,0,63,4394,5112,0.8595461658841941
zhiwehu/Python-programming-exercises,https://github.com/zhiwehu/Python-programming-exercises,24304,2012-06-14 07:56:46,4094,0,none,2023-08-30 13:23:04,0,0,11,72,0.1527777777777778
mongodb/mongo,https://github.com/mongodb/mongo,24301,2009-01-15 16:15:18,5340,124,C++,2023-08-30 15:26:14,0,0,0,0,0
Ryujinx/Ryujinx,https://github.com/Ryujinx/Ryujinx,24297,2018-02-04 23:07:54,2032,2584,C#,2023-08-30 16:49:43,0,0,1791,2318,0.772648835202761
k3s-io/k3s,https://github.com/k3s-io/k3s,24295,2018-05-31 01:37:46,1917,2672,Go,2023-08-30 16:52:59,0,580,4483,4580,0.97882096069869
kataras/iris,https://github.com/kataras/iris,24288,2016-01-30 04:36:48,2769,353,Go,2023-08-30 14:32:43,0,16,854,941,0.9075451647183846
karpathy/nanoGPT,https://github.com/karpathy/nanoGPT,24288,2022-12-28 00:51:12,245,39,Python,2023-08-30 17:50:29,0,0,75,220,0.3409090909090909
saadeghi/daisyui,https://github.com/saadeghi/daisyui,24269,2020-11-28 22:57:27,1004,189,Svelte,2023-08-30 18:09:25,0,0,1216,1264,0.9620253164556962
sampotts/plyr,https://github.com/sampotts/plyr,24251,2015-02-14 11:33:07,3119,382,JavaScript,2023-08-30 17:25:19,0,88,1204,2014,0.5978152929493545
michalsnik/aos,https://github.com/michalsnik/aos,24228,2015-07-09 17:49:00,2974,38,JavaScript,2023-08-30 14:30:04,0,0,356,668,0.5329341317365269
dotnet-architecture/eShopOnContainers,https://github.com/dotnet-architecture/eShopOnContainers,24225,2016-10-05 22:35:23,2519,536,C#,2023-08-30 15:52:01,0,11,1208,1245,0.970281124497992
tachiyomiorg/tachiyomi,https://github.com/tachiyomiorg/tachiyomi,24180,2015-10-07 09:51:12,2884,1832,Kotlin,2023-08-30 16:46:24,0,75,6986,7439,0.9391047183761259
littlecodersh/ItChat,https://github.com/littlecodersh/ItChat,24177,2016-01-19 07:49:48,2780,29,Python,2023-08-30 11:40:02,0,13,615,869,0.7077100115074798
seata/seata,https://github.com/seata/seata,24168,2018-12-28 08:37:22,1706,1809,Java,2023-08-30 15:54:03,0,36,2651,3334,0.7951409718056389
quasarframework/quasar,https://github.com/quasarframework/quasar,24168,2015-10-05 15:45:36,2886,3481,JavaScript,2023-08-30 17:39:40,0,800,6925,7347,0.9425615897645298
facebookresearch/faiss,https://github.com/facebookresearch/faiss,24165,2017-02-07 16:07:05,2395,134,C++,2023-08-30 17:12:05,0,15,1830,2158,0.8480074142724745
emscripten-core/emscripten,https://github.com/emscripten-core/emscripten,24158,2011-02-12 05:23:30,4582,9606,C,2023-08-30 17:58:32,0,0,7016,8445,0.8307874481941977
termux/termux-app,https://github.com/termux/termux-app,24146,2015-10-23 09:42:46,2868,138,Java,2023-08-30 17:17:33,0,89,2080,2390,0.8702928870292888
pypa/pipenv,https://github.com/pypa/pipenv,24088,2017-01-20 00:44:02,2413,1424,Python,2023-08-30 18:18:42,0,89,3846,4028,0.9548162859980139
OpenBB-finance/OpenBBTerminal,https://github.com/OpenBB-finance/OpenBBTerminal,24086,2020-12-20 10:46:38,983,2939,Python,2023-08-30 17:37:44,0,28,1695,1897,0.893516078017923
codex-team/editor.js,https://github.com/codex-team/editor.js,24085,2015-11-28 20:56:35,2831,751,TypeScript,2023-08-30 17:26:13,0,56,821,1292,0.6354489164086687
iview/iview,https://github.com/iview/iview,23993,2016-07-28 01:52:59,2589,526,Vue,2023-08-30 11:49:54,0,85,4472,5586,0.8005728607232366
johnpapa/angular-styleguide,https://github.com/johnpapa/angular-styleguide,23972,2014-07-29 00:07:51,3319,331,none,2023-08-30 00:28:27,0,0,362,424,0.8537735849056604
signalapp/Signal-Android,https://github.com/signalapp/Signal-Android,23957,2011-12-15 20:01:12,4275,238,Java,2023-08-30 12:41:51,0,0,10032,10340,0.9702127659574468
dnSpy/dnSpy,https://github.com/dnSpy/dnSpy,23938,2015-07-01 16:05:10,2982,53,C#,2023-08-30 18:24:56,-1,1,0,0,0
react-native-elements/react-native-elements,https://github.com/react-native-elements/react-native-elements,23924,2016-09-08 14:21:41,2547,1195,MDX,2023-08-30 15:06:55,0,85,1991,2065,0.9641646489104116
haizlin/fe-interview,https://github.com/haizlin/fe-interview,23896,2019-04-17 03:05:58,1596,8,JavaScript,2023-08-30 14:27:26,0,2,25,5492,0.004552075746540422
vuejs/devtools,https://github.com/vuejs/devtools,23881,2014-09-29 03:52:07,3257,261,TypeScript,2023-08-30 15:41:39,0,84,1106,1551,0.7130883301096067
lutzroeder/netron,https://github.com/lutzroeder/netron,23861,2010-12-26 12:53:43,4630,1,JavaScript,2023-08-30 15:18:31,0,3,947,973,0.9732785200411099
spf13/viper,https://github.com/spf13/viper,23856,2014-04-02 14:33:33,3437,309,Go,2023-08-30 16:52:50,0,23,430,805,0.5341614906832298
discordjs/discord.js,https://github.com/discordjs/discord.js,23855,2015-08-10 13:36:26,2942,4131,TypeScript,2023-08-30 16:54:06,0,198,3681,3775,0.9750993377483443
rollup/rollup,https://github.com/rollup/rollup,23853,2015-05-14 22:26:28,3029,1704,JavaScript,2023-08-30 17:13:49,0,417,2642,3098,0.8528082633957392
feathericons/feather,https://github.com/feathericons/feather,23813,2014-05-28 19:49:55,3380,109,JavaScript,2023-08-30 16:22:07,0,52,241,615,0.39186991869918697
charlax/professional-programming,https://github.com/charlax/professional-programming,23804,2015-11-07 05:07:52,2853,30,Python,2023-08-30 16:39:48,0,0,18,19,0.9473684210526315
GitHubDaily/GitHubDaily,https://github.com/GitHubDaily/GitHubDaily,23773,2018-12-30 13:56:58,1704,3,none,2023-08-30 16:10:37,0,0,157,316,0.49683544303797467
qianguyihao/Web,https://github.com/qianguyihao/Web,23760,2017-01-03 11:44:33,2430,0,none,2023-08-30 13:46:43,0,0,148,182,0.8131868131868132
getredash/redash,https://github.com/getredash/redash,23751,2013-10-28 13:19:39,3593,2934,Python,2023-08-30 15:21:51,0,98,1808,2337,0.7736414206247325
StevenBlack/hosts,https://github.com/StevenBlack/hosts,23747,2012-04-12 20:22:50,4156,440,Python,2023-08-30 18:04:00,0,569,1679,1721,0.9755955839628123
nsqio/nsq,https://github.com/nsqio/nsq,23737,2012-05-12 14:37:08,4127,663,Go,2023-08-30 15:43:25,0,30,583,633,0.9210110584518167
CymChad/BaseRecyclerViewAdapterHelper,https://github.com/CymChad/BaseRecyclerViewAdapterHelper,23723,2016-04-10 07:40:11,2698,191,Kotlin,2023-08-30 17:21:20,0,202,3149,3506,0.8981745579007416
MichaelCade/90DaysOfDevOps,https://github.com/MichaelCade/90DaysOfDevOps,23703,2021-12-26 13:55:18,612,302,Shell,2023-08-30 16:40:09,0,2,70,74,0.9459459459459459
taichi-dev/taichi,https://github.com/taichi-dev/taichi,23689,2016-11-24 10:00:05,2470,5099,C++,2023-08-30 16:52:35,0,113,1807,2498,0.72337870296237
v2fly/v2ray-core,https://github.com/v2fly/v2ray-core,23674,2019-04-15 10:05:54,1598,691,Go,2023-08-30 14:38:28,0,69,769,813,0.9458794587945879
nextcloud/server,https://github.com/nextcloud/server,23663,2016-06-02 07:44:14,2645,19311,PHP,2023-08-30 16:20:02,0,146,14371,16427,0.8748402021062884
vercel/pkg,https://github.com/vercel/pkg,23659,2016-08-08 19:41:59,2577,176,JavaScript,2023-08-30 14:56:07,0,41,1354,1395,0.9706093189964158
hammerjs/hammer.js,https://github.com/hammerjs/hammer.js,23646,2012-03-02 12:58:28,4198,114,JavaScript,2023-08-30 17:40:28,0,0,763,1039,0.7343599615014437
datasciencemasters/go,https://github.com/datasciencemasters/go,23632,2013-08-14 08:33:55,3668,48,none,2023-08-30 12:11:07,0,0,46,49,0.9387755102040817
angular/components,https://github.com/angular/components,23630,2016-01-04 18:50:02,2794,11048,TypeScript,2023-08-30 16:24:44,0,399,12564,14358,0.8750522356874216
pmndrs/react-three-fiber,https://github.com/pmndrs/react-three-fiber,23625,2019-02-25 14:31:51,1647,517,TypeScript,2023-08-30 14:35:08,0,65,852,872,0.9770642201834863
servo/servo,https://github.com/servo/servo,23621,2012-02-08 19:07:25,4220,14875,none,2023-08-30 14:41:51,0,0,8595,11941,0.7197889623984591
mdbootstrap/mdb-ui-kit,https://github.com/mdbootstrap/mdb-ui-kit,23619,2014-08-18 11:54:00,3299,193,SCSS,2023-08-30 16:35:35,0,31,1166,1171,0.9957301451750641
matteocrippa/awesome-swift,https://github.com/matteocrippa/awesome-swift,23616,2014-07-10 14:04:09,3338,1416,Ruby,2023-08-30 18:17:13,0,0,129,131,0.9847328244274809
VundleVim/Vundle.vim,https://github.com/VundleVim/Vundle.vim,23587,2010-10-17 23:17:53,4699,89,Vim Script,2023-08-30 15:59:42,0,0,551,715,0.7706293706293706
novuhq/novu,https://github.com/novuhq/novu,23575,2021-08-26 15:22:44,734,2503,TypeScript,2023-08-30 18:25:46,-1,30,886,1067,0.8303655107778819
Netflix/Hystrix,https://github.com/Netflix/Hystrix,23560,2012-11-19 20:14:46,3935,677,Java,2023-08-30 11:50:03,0,79,682,1026,0.6647173489278753
ReactiveX/RxSwift,https://github.com/ReactiveX/RxSwift,23531,2015-04-07 21:25:17,3066,775,Swift,2023-08-30 11:56:06,0,72,1197,1218,0.9827586206896551
Awesome-Windows/Awesome,https://github.com/Awesome-Windows/Awesome,23529,2016-05-30 17:27:35,2648,206,none,2023-08-30 17:00:15,0,0,80,133,0.6015037593984962
schollz/croc,https://github.com/schollz/croc,23427,2017-10-17 15:20:18,2143,155,Go,2023-08-30 16:44:42,0,140,275,383,0.7180156657963447
openfaas/faas,https://github.com/openfaas/faas,23424,2016-12-22 12:51:39,2442,675,Go,2023-08-30 16:49:40,0,3,797,828,0.9625603864734299
mbadolato/iTerm2-Color-Schemes,https://github.com/mbadolato/iTerm2-Color-Schemes,23415,2011-04-01 04:01:46,4534,280,Shell,2023-08-30 18:15:07,0,0,82,99,0.8282828282828283
alibaba/flutter-go,https://github.com/alibaba/flutter-go,23405,2019-01-08 09:03:40,1695,158,Dart,2023-08-30 16:39:22,0,4,0,0,0
nicolargo/glances,https://github.com/nicolargo/glances,23399,2011-12-04 08:49:15,4287,617,Python,2023-08-30 17:09:46,0,34,1483,1686,0.8795966785290629
matterport/Mask_RCNN,https://github.com/matterport/Mask_RCNN,23374,2017-10-19 20:28:34,2140,65,Python,2023-08-30 18:07:38,0,3,843,2694,0.3129175946547884
heartcombo/devise,https://github.com/heartcombo/devise,23366,2009-09-16 12:15:12,5096,768,Ruby,2023-08-30 06:31:49,0,19,4037,4175,0.9669461077844311
mpv-player/mpv,https://github.com/mpv-player/mpv,23364,2012-10-13 08:08:44,3973,1722,C,2023-08-30 16:52:48,0,83,7987,8814,0.906171999092353
coder2gwy/coder2gwy,https://github.com/coder2gwy/coder2gwy,23363,2020-12-30 14:40:50,973,2,none,2023-08-30 16:03:10,0,0,28,144,0.19444444444444445
doczjs/docz,https://github.com/doczjs/docz,23354,2018-03-17 04:24:10,1992,365,TypeScript,2023-08-30 09:55:47,0,127,1137,1245,0.9132530120481928
gitlabhq/gitlabhq,https://github.com/gitlabhq/gitlabhq,23346,2011-10-02 16:25:27,4350,2227,Ruby,2023-08-30 13:03:57,0,0,0,0,0
2dust/v2rayNG,https://github.com/2dust/v2rayNG,23338,2019-05-15 02:15:31,1568,134,Kotlin,2023-08-30 17:55:59,0,155,1788,2067,0.865021770682148
deezer/spleeter,https://github.com/deezer/spleeter,23324,2019-09-26 15:40:46,1434,49,Python,2023-08-30 15:53:29,0,2,556,742,0.7493261455525606
eslint/eslint,https://github.com/eslint/eslint,23308,2013-06-29 23:59:48,3713,5624,JavaScript,2023-08-30 16:26:07,0,300,9636,9740,0.9893223819301848
ApolloAuto/apollo,https://github.com/ApolloAuto/apollo,23272,2017-07-04 19:03:31,2247,9709,C++,2023-08-30 14:47:19,0,11,3511,4102,0.855923939541687
neoclide/coc.nvim,https://github.com/neoclide/coc.nvim,23230,2018-05-01 22:39:02,1946,698,TypeScript,2023-08-30 16:52:58,0,82,3150,3194,0.9862241703193487
ramda/ramda,https://github.com/ramda/ramda,23199,2013-06-21 20:32:35,3721,1288,JavaScript,2023-08-30 17:05:33,0,27,1476,1609,0.9173399627097576
MonitorControl/MonitorControl,https://github.com/MonitorControl/MonitorControl,23184,2017-09-16 21:13:40,2173,188,Swift,2023-08-30 16:49:57,0,23,743,801,0.9275905118601748
syl20bnr/spacemacs,https://github.com/syl20bnr/spacemacs,23175,2012-12-17 21:34:03,3907,1723,Emacs Lisp,2023-08-30 12:55:33,0,158,8127,8411,0.9662346926643681
inconshreveable/ngrok,https://github.com/inconshreveable/ngrok,23168,2013-03-20 09:37:43,3815,34,Go,2023-08-30 17:41:13,0,0,612,837,0.7311827956989247
google/mediapipe,https://github.com/google/mediapipe,23166,2019-06-13 19:16:41,1538,93,C++,2023-08-30 12:54:05,0,47,4190,4376,0.9574954296160878
sirupsen/logrus,https://github.com/sirupsen/logrus,23164,2013-10-16 19:08:55,3604,404,Go,2023-08-30 17:35:32,0,19,667,671,0.9940387481371088
dimsemenov/PhotoSwipe,https://github.com/dimsemenov/PhotoSwipe,23149,2011-04-07 05:46:29,4528,78,JavaScript,2023-08-30 16:19:52,0,18,1183,1785,0.6627450980392157
Wox-launcher/Wox,https://github.com/Wox-launcher/Wox,23135,2013-12-19 15:49:32,3541,288,C#,2023-08-30 18:10:49,0,38,2415,3443,0.7014231774615162
vapor/vapor,https://github.com/vapor/vapor,23132,2016-01-18 22:37:52,2780,1138,Swift,2023-08-30 09:30:42,0,495,1486,1587,0.9363579080025205
kahun/awesome-sysadmin,https://github.com/kahun/awesome-sysadmin,23130,2014-02-09 22:39:20,3488,183,none,2023-08-30 16:13:55,0,0,26,98,0.2653061224489796
pure-css/pure,https://github.com/pure-css/pure,23117,2013-04-22 16:16:39,3782,362,JavaScript,2023-08-30 15:54:28,0,27,570,574,0.9930313588850174
doocs/leetcode,https://github.com/doocs/leetcode,23082,2018-09-16 14:03:03,1809,1388,Java,2023-08-30 18:01:09,0,19,34,34,1.0
microsoft/cascadia-code,https://github.com/microsoft/cascadia-code,23067,2019-07-10 22:50:20,1511,71,Python,2023-08-30 13:15:01,0,17,459,578,0.7941176470588235
expo/expo,https://github.com/expo/expo,23063,2016-08-15 17:14:25,2571,10156,TypeScript,2023-08-30 17:17:42,0,0,11522,11865,0.9710914454277286
lllyasviel/ControlNet,https://github.com/lllyasviel/ControlNet,23056,2023-02-01 02:43:30,210,5,Python,2023-08-30 17:46:57,0,0,102,387,0.26356589147286824
rwaldron/idiomatic.js,https://github.com/rwaldron/idiomatic.js,23046,2011-05-25 17:48:59,4480,114,none,2023-08-30 18:29:52,-1,0,48,82,0.5853658536585366
backstage/backstage,https://github.com/backstage/backstage,23038,2020-01-24 22:39:49,1313,11954,TypeScript,2023-08-30 18:21:58,0,258,4136,4541,0.9108125963444176
aseprite/aseprite,https://github.com/aseprite/aseprite,23037,2014-08-19 23:44:50,3297,185,C++,2023-08-30 12:17:26,0,91,2016,3415,0.5903367496339678
StreisandEffect/streisand,https://github.com/StreisandEffect/streisand,23022,2014-03-23 21:56:19,3446,527,Shell,2023-08-30 17:51:19,0,0,929,1140,0.8149122807017544
viatsko/awesome-vscode,https://github.com/viatsko/awesome-vscode,22994,2016-02-07 23:02:45,2760,243,JavaScript,2023-08-30 18:07:03,0,0,25,46,0.5434782608695652
directus/directus,https://github.com/directus/directus,22977,2012-12-12 01:35:36,3913,5852,TypeScript,2023-08-30 16:50:26,0,275,6544,6775,0.9659040590405904
android/architecture-components-samples,https://github.com/android/architecture-components-samples,22970,2017-05-09 21:09:14,2303,216,Kotlin,2023-08-30 09:37:51,0,0,537,687,0.7816593886462883
nothings/stb,https://github.com/nothings/stb,22964,2014-05-25 16:51:23,3384,278,C,2023-08-30 16:49:40,0,0,649,747,0.8688085676037484
CodeHubApp/CodeHub,https://github.com/CodeHubApp/CodeHub,22959,2013-07-23 22:19:57,3689,13,C#,2023-08-30 14:35:52,0,4,406,640,0.634375
reduxjs/react-redux,https://github.com/reduxjs/react-redux,22951,2015-07-11 17:32:01,2972,513,TypeScript,2023-08-30 12:29:56,0,121,1217,1236,0.9846278317152104
SimplifyJobs/Summer2024-Internships,https://github.com/SimplifyJobs/Summer2024-Internships,22927,2020-05-23 20:53:18,1193,1663,none,2023-08-30 18:12:22,0,0,556,558,0.996415770609319
penpot/penpot,https://github.com/penpot/penpot,22910,2015-12-29 22:09:07,2800,1993,Clojure,2023-08-30 14:50:44,0,36,893,1155,0.7731601731601732
mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,22907,2016-06-02 15:04:53,2645,1338,C++,2023-08-30 13:44:31,0,105,1979,2092,0.9459847036328872
keon/algorithms,https://github.com/keon/algorithms,22896,2016-11-17 22:32:08,2476,429,Python,2023-08-30 16:25:46,0,1,100,156,0.6410256410256411
NativeScript/NativeScript,https://github.com/NativeScript/NativeScript,22891,2015-03-01 09:47:08,3104,3094,TypeScript,2023-08-30 16:52:33,0,144,5673,6591,0.8607191624943105
Igglybuff/awesome-piracy,https://github.com/Igglybuff/awesome-piracy,22885,2018-10-09 22:09:56,1785,182,HTML,2023-08-30 17:55:13,0,0,310,311,0.9967845659163987
OpenZeppelin/openzeppelin-contracts,https://github.com/OpenZeppelin/openzeppelin-contracts,22869,2016-08-01 20:54:54,2584,1860,JavaScript,2023-08-30 18:26:03,-1,79,1576,1722,0.9152148664343787
zloirock/core-js,https://github.com/zloirock/core-js,22866,2013-07-17 16:32:27,3696,238,JavaScript,2023-08-30 13:56:23,0,228,868,901,0.9633740288568258
yeasy/docker_practice,https://github.com/yeasy/docker_practice,22832,2014-09-05 04:06:39,3281,256,Go,2023-08-30 12:04:28,0,15,201,205,0.9804878048780488
marmelab/react-admin,https://github.com/marmelab/react-admin,22803,2016-07-13 07:58:54,2604,4164,TypeScript,2023-08-30 17:08:36,0,304,4169,4242,0.9827911362564828
python-telegram-bot/python-telegram-bot,https://github.com/python-telegram-bot/python-telegram-bot,22802,2015-07-07 15:30:39,2976,1205,Python,2023-08-30 18:11:34,0,105,1943,1956,0.9933537832310838
calcom/cal.com,https://github.com/calcom/cal.com,22764,2021-03-22 13:47:42,891,5002,TypeScript,2023-08-30 17:59:55,0,167,3928,4476,0.8775692582663092
freqtrade/freqtrade,https://github.com/freqtrade/freqtrade,22760,2017-05-17 23:48:53,2295,4439,Python,2023-08-30 11:50:39,0,75,4008,4048,0.9901185770750988
localForage/localForage,https://github.com/localForage/localForage,22723,2013-10-31 00:10:06,3590,268,JavaScript,2023-08-30 13:19:20,0,26,498,704,0.7073863636363636
tmrts/go-patterns,https://github.com/tmrts/go-patterns,22713,2015-12-14 22:05:06,2815,10,Go,2023-08-30 12:51:23,0,0,13,30,0.43333333333333335
github/copilot-docs,https://github.com/github/copilot-docs,22700,2021-10-23 16:07:04,676,9,none,2023-08-30 14:53:32,0,0,0,0,0
StanGirard/quivr,https://github.com/StanGirard/quivr,22093,2023-05-12 23:53:30,109,386,TypeScript,2023-08-30 18:29:03,-1,64,454,587,0.7734241908006815
celery/celery,https://github.com/celery/celery,22087,2009-04-24 11:31:24,5241,2076,Python,2023-08-30 15:07:16,0,42,4336,4906,0.883815735833673
rxhanson/Rectangle,https://github.com/rxhanson/Rectangle,22086,2019-06-21 21:34:53,1530,211,Swift,2023-08-30 16:48:40,0,74,446,536,0.832089552238806
kriasoft/react-starter-kit,https://github.com/kriasoft/react-starter-kit,22084,2014-04-16 13:08:18,3423,543,TypeScript,2023-08-30 11:53:14,0,5,1183,1187,0.9966301600673968
goldbergyoni/javascript-testing-best-practices,https://github.com/goldbergyoni/javascript-testing-best-practices,22075,2019-07-04 11:08:12,1518,146,JavaScript,2023-08-30 18:21:10,0,0,15,62,0.24193548387096775
libuv/libuv,https://github.com/libuv/libuv,22065,2013-11-30 00:29:56,3560,863,C,2023-08-30 17:09:42,0,7,1489,1603,0.9288833437305053
derailed/k9s,https://github.com/derailed/k9s,22051,2019-01-25 18:46:02,1677,397,Go,2023-08-30 18:25:20,-1,195,1061,1486,0.7139973082099597
locustio/locust,https://github.com/locustio/locust,22041,2011-02-17 11:08:03,4577,649,Python,2023-08-30 18:18:35,0,94,1454,1465,0.9924914675767919
goldfire/howler.js,https://github.com/goldfire/howler.js,22013,2013-01-28 16:47:12,3866,127,JavaScript,2023-08-30 16:50:04,0,24,1044,1357,0.7693441414885778
facebook/flow,https://github.com/facebook/flow,22007,2014-10-28 17:17:45,3228,160,OCaml,2023-08-30 17:14:49,0,310,5183,6629,0.7818675516669181
datawhalechina/pumpkin-book,https://github.com/datawhalechina/pumpkin-book,21989,2018-12-22 05:05:24,1712,46,none,2023-08-30 13:28:30,0,7,53,69,0.7681159420289855
elixir-lang/elixir,https://github.com/elixir-lang/elixir,21969,2011-01-09 08:43:57,4616,6494,Elixir,2023-08-30 14:55:04,0,138,5061,5086,0.995084545812033
tailwindlabs/headlessui,https://github.com/tailwindlabs/headlessui,21967,2020-09-16 09:53:09,1078,424,TypeScript,2023-08-30 17:08:54,0,88,977,984,0.9928861788617886
kdeldycke/awesome-falsehood,https://github.com/kdeldycke/awesome-falsehood,21959,2016-09-08 09:13:47,2547,97,none,2023-08-30 11:51:17,0,0,26,28,0.9285714285714286
Polymer/polymer,https://github.com/Polymer/polymer,21954,2012-08-23 20:56:30,4023,1071,HTML,2023-08-30 03:36:37,0,115,3866,3911,0.9884939913065712
harvesthq/chosen,https://github.com/harvesthq/chosen,21954,2011-04-18 15:07:41,4517,310,HTML,2023-08-30 06:17:55,0,34,2125,2375,0.8947368421052632
highlightjs/highlight.js,https://github.com/highlightjs/highlight.js,21943,2011-01-01 23:47:21,4623,1368,JavaScript,2023-08-30 17:28:26,0,36,1897,1979,0.9585649317837291
iawia002/lux,https://github.com/iawia002/lux,21922,2018-02-24 11:29:03,2013,267,Go,2023-08-30 15:53:15,0,80,506,956,0.5292887029288703
jumpserver/jumpserver,https://github.com/jumpserver/jumpserver,21913,2014-07-04 03:54:59,3344,5300,Python,2023-08-30 16:00:08,0,190,5112,5378,0.9505392339159539
felixrieseberg/windows95,https://github.com/felixrieseberg/windows95,21903,2018-08-23 05:04:38,1833,20,TypeScript,2023-08-30 17:38:52,0,14,106,231,0.4588744588744589
facebookarchive/draft-js,https://github.com/facebookarchive/draft-js,22479,2016-02-19 20:18:26,2748,216,JavaScript,2023-08-30 11:49:53,0,26,978,1775,0.5509859154929577
zadam/trilium,https://github.com/zadam/trilium,22473,2017-05-23 00:30:20,2290,225,JavaScript,2023-08-30 17:48:28,0,273,2203,3089,0.7131757850437035
redux-saga/redux-saga,https://github.com/redux-saga/redux-saga,22470,2015-11-29 16:58:12,2831,671,JavaScript,2023-08-30 16:55:00,0,70,1456,1477,0.985781990521327
huiyadanli/RevokeMsgPatcher,https://github.com/huiyadanli/RevokeMsgPatcher,22453,2019-07-21 15:12:52,1501,7,C#,2023-08-30 16:52:40,0,16,491,537,0.9143389199255121
